Ano,Países,Código SH2,Descrição SH2,Valor US$ FOB,Quilograma Líquido
2021,"
Países Baixos (Holanda)",37,"
Produtos para fotografia e cinematografia",114591,11037
2021,"
Espanha",96,"
Obras diversas",111549,6702
2021,"
México",91,"
Artigos de relojoaria",110641,1972
2021,"
Espanha",92,"
Instrumentos musicais; suas partes e acessórios",110546,4283
2021,"
China",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",109345,79172
2021,"
Japão",97,"
Objetos de arte, de coleção e antiguidades",105111,173
2021,"
Canadá",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",94813,20980
2021,"
Canadá",54,"
Filamentos sintéticos ou artificiais",93565,6635
2021,"
China",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",89410,8976
2021,"
Estados Unidos",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",86225,65865
2021,"
Chile",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",85731,6747
2021,"
China",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",84438,8424
2021,"
Japão",69,"
Produtos cerâmicos",83850,23762
2021,"
Países Baixos (Holanda)",86,"
Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",83092,4283
2021,"
Alemanha",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",80208,1965
2021,"
Argentina",43,"
Peles com pelo e suas obras; peles com pelo artificiais",80106,2953
2021,"
Japão",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",77743,3137
2021,"
Países Baixos (Holanda)",96,"
Obras diversas",76499,6884
2021,"
Canadá",75,"
Níquel e suas obras",74407,1095
2021,"
Canadá",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",72780,3676
2021,"
Chile",3,"
Peixes e crustáceos, moluscos e outros invertebrados aquáticos",69243,12623
2021,"
Chile",6,"
Plantas vivas e produtos de floricultura",69116,7215
2021,"
Espanha",59,"
Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",67546,6225
2021,"
México",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",66876,3598
2021,"
Argentina",92,"
Instrumentos musicais; suas partes e acessórios",66297,2139
2021,"
México",55,"
Fibras sintéticas ou artificiais, descontínuas",64677,14168
2021,"
China",92,"
Instrumentos musicais; suas partes e acessórios",64633,1671
2021,"
Países Baixos (Holanda)",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",64217,1853
2021,"
Canadá",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",63455,353
2021,"
China",91,"
Artigos de relojoaria",62789,691
2021,"
Espanha",1,"
Animais vivos",58638,672
2021,"
Japão",60,"
Tecidos de malha",58240,1210
2021,"
Argentina",45,"
Cortiça e suas obras",54058,14050
2021,"
Alemanha",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",53554,20450
2021,"
Japão",70,"
Vidro e suas obras",53086,6729
2021,"
México",79,"
Zinco e suas obras",52155,2432
2021,"
China",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",48875,2257
2021,"
Espanha",31,"
Adubos (fertilizantes)",47842,11958
2021,"
Países Baixos (Holanda)",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",45933,12662
2021,"
Espanha",18,"
Cacau e suas preparações",45477,10642
2021,"
Argentina",51,"
Lã, pelos finos ou grosseiros; fios e tecidos de crina",44148,1367
2021,"
Canadá",92,"
Instrumentos musicais; suas partes e acessórios",43870,35
2021,"
México",86,"
Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",43586,5908
2021,"
Espanha",24,"
Tabaco e seus sucedâneos manufaturados",43266,49635
2021,"
Canadá",91,"
Artigos de relojoaria",40898,14
2021,"
Países Baixos (Holanda)",97,"
Objetos de arte, de coleção e antiguidades",40889,264
2021,"
Japão",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",38917,2201
2021,"
Canadá",60,"
Tecidos de malha",37728,1546
2021,"
México",65,"
Chapéus e artefatos de uso semelhante, e suas partes",37340,2862
2021,"
Espanha",83,"
Obras diversas de metais comuns",36670,4613
2021,"
Canadá",52,"
Algodão",34801,1757
2021,"
Japão",56,"
Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",33646,2823
2021,"
Espanha",60,"
Tecidos de malha",32033,1606
2021,"
China",31,"
Adubos (fertilizantes)",31413,15620
2021,"
Canadá",67,"
Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo",30960,80
2021,"
Estados Unidos",45,"
Cortiça e suas obras",30843,183
2021,"
Estados Unidos",66,"
Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",30539,2561
2021,"
Chile",45,"
Cortiça e suas obras",28601,1868
2021,"
Países Baixos (Holanda)",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",28374,3966
2021,"
Argentina",6,"
Plantas vivas e produtos de floricultura",28060,1342
2021,"
Japão",96,"
Obras diversas",25326,1508
2021,"
Canadá",97,"
Objetos de arte, de coleção e antiguidades",25071,31
2021,"
Alemanha",55,"
Fibras sintéticas ou artificiais, descontínuas",24066,3802
2021,"
Alemanha",60,"
Tecidos de malha",23999,1355
2021,"
Canadá",74,"
Cobre e suas obras",22560,9579
2021,"
Chile",66,"
Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",22139,5012
2021,"
Japão",91,"
Artigos de relojoaria",20847,125
2021,"
Alemanha",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",20788,6103
2021,"
China",79,"
Zinco e suas obras",20540,1000
2021,"
Alemanha",65,"
Chapéus e artefatos de uso semelhante, e suas partes",18538,534
2021,"
Espanha",55,"
Fibras sintéticas ou artificiais, descontínuas",18232,2486
2021,"
Japão",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",17876,12102
2021,"
China",89,"
Embarcações e estruturas flutuantes",17676,857
2021,"
Canadá",1,"
Animais vivos",16934,264
2021,"
Argentina",67,"
Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo",16099,199
2021,"
Japão",65,"
Chapéus e artefatos de uso semelhante, e suas partes",14488,187
2021,"
Japão",83,"
Obras diversas de metais comuns",14387,295
2021,"
Canadá",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",14257,18160
2021,"
México",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",13355,3316
2021,"
Canadá",65,"
Chapéus e artefatos de uso semelhante, e suas partes",12942,231
2021,"
Canadá",55,"
Fibras sintéticas ou artificiais, descontínuas",12787,949
2021,"
Alemanha",46,"
Obras de espartaria ou de cestaria",12461,113
2021,"
Argentina",50,"
Seda",11602,41
2021,"
Países Baixos (Holanda)",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",11274,377
2021,"
Espanha",3,"
Peixes e crustáceos, moluscos e outros invertebrados aquáticos",11226,76
2021,"
Alemanha",67,"
Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo",11070,15
2021,"
Japão",89,"
Embarcações e estruturas flutuantes",11034,190
2021,"
México",66,"
Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",10063,768
2021,"
Argentina",97,"
Objetos de arte, de coleção e antiguidades",10000,10
2021,"
Japão",43,"
Peles com pelo e suas obras; peles com pelo artificiais",9967,309
2021,"
Argentina",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",9562,49890
2021,"
China",78,"
Chumbo e suas obras",8843,6293
2021,"
Canadá",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",8611,177
2021,"
Alemanha",18,"
Cacau e suas preparações",8502,3282
2021,"
Chile",91,"
Artigos de relojoaria",8043,45
2021,"
China",1,"
Animais vivos",7220,525
2021,"
México",6,"
Plantas vivas e produtos de floricultura",7134,128
2021,"
Canadá",80,"
Estanho e suas obras",6468,12
2021,"
Espanha",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",5549,64
2021,"
Espanha",75,"
Níquel e suas obras",5370,6
2021,"
Países Baixos (Holanda)",65,"
Chapéus e artefatos de uso semelhante, e suas partes",5034,57
2021,"
Canadá",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",4970,407
2021,"
Alemanha",91,"
Artigos de relojoaria",4085,3
2021,"
China",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",3955,503
2021,"
Canadá",31,"
Adubos (fertilizantes)",3938,3750
2021,"
Países Baixos (Holanda)",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",3920,69
2021,"
Alemanha",89,"
Embarcações e estruturas flutuantes",3800,130
2021,"
México",1,"
Animais vivos",3749,40
2021,"
Países Baixos (Holanda)",31,"
Adubos (fertilizantes)",3598,3120
2021,"
Espanha",46,"
Obras de espartaria ou de cestaria",3148,32
2021,"
Países Baixos (Holanda)",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",3117,35
2021,"
Países Baixos (Holanda)",60,"
Tecidos de malha",3114,237
2021,"
Estados Unidos",50,"
Seda",2968,18
2021,"
Japão",93,"
Armas e munições; suas partes e acessórios",2455,16
2021,"
Canadá",78,"
Chumbo e suas obras",2420,2000
2021,"
Japão",46,"
Obras de espartaria ou de cestaria",2330,18
2021,"
Argentina",46,"
Obras de espartaria ou de cestaria",2296,169
2021,"
China",65,"
Chapéus e artefatos de uso semelhante, e suas partes",1811,70
2021,"
Japão",79,"
Zinco e suas obras",1472,7
2021,"
Japão",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",1143,40
2021,"
Chile",50,"
Seda",1089,5
2021,"
México",92,"
Instrumentos musicais; suas partes e acessórios",1016,82
2021,"
Países Baixos (Holanda)",46,"
Obras de espartaria ou de cestaria",925,304
2021,"
Países Baixos (Holanda)",78,"
Chumbo e suas obras",900,75
2021,"
Espanha",67,"
Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo",761,2
2021,"
China",46,"
Obras de espartaria ou de cestaria",682,2
2021,"
Espanha",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",641,21
2021,"
Espanha",65,"
Chapéus e artefatos de uso semelhante, e suas partes",622,92
2021,"
México",78,"
Chumbo e suas obras",588,12
2021,"
Canadá",46,"
Obras de espartaria ou de cestaria",543,8
2021,"
Alemanha",1,"
Animais vivos",506,1
2021,"
Espanha",91,"
Artigos de relojoaria",505,5
2021,"
Alemanha",66,"
Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",280,70
2021,"
Chile",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",233,9
2021,"
Japão",75,"
Níquel e suas obras",170,0
2021,"
Japão",86,"
Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",100,8280
2021,"
Canadá",79,"
Zinco e suas obras",100,500
2021,"
México",45,"
Cortiça e suas obras",99,0
2021,"
Chile",67,"
Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo",83,1
2021,"
China",55,"
Fibras sintéticas ou artificiais, descontínuas",70,0
2021,"
Países Baixos (Holanda)",91,"
Artigos de relojoaria",26,1
2021,"
China",80,"
Estanho e suas obras",25,2
2021,"
Japão",55,"
Fibras sintéticas ou artificiais, descontínuas",24,2
2021,"
Alemanha",79,"
Zinco e suas obras",10,2
2021,"
Japão",66,"
Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",8,1
2021,"
Japão",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",1,0
2020,"
China",12,"
Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",20903572390,60595926705
2020,"
China",26,"
Minerios, escórias e cinzas",19235236977,250897765597
2020,"
China",27,"
Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",11379099710,41003805737
2020,"
China",2,"
Carnes e miudezas, comestíveis",6566641135,2055259264
2020,"
China",47,"
Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).",2871113102,7871220376
2020,"
Argentina",87,"
Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",2849496656,366916256
2020,"
Estados Unidos",72,"
Ferro fundido, ferro e aço",2631886925,5307486896
2020,"
Estados Unidos",84,"
Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",2344026259,259177717
2020,"
China",72,"
Ferro fundido, ferro e aço",2121683486,3755057655
2020,"
Estados Unidos",27,"
Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",2074942574,6943779764
2020,"
Canadá",71,"
Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",1876689245,183438
2020,"
Estados Unidos",88,"
Aeronaves e aparelhos espaciais, e suas partes",1658466854,1497540
2020,"
Estados Unidos",44,"
Madeira, carvão vegetal e obras de madeira",1435678162,1898495863
2020,"
China",17,"
Açúcares e produtos de confeitaria",1291091035,4726849869
2020,"
Países Baixos (Holanda)",12,"
Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",1146401050,3276507355
2020,"
Espanha",27,"
Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",1064765754,3715394243
2020,"
China",52,"
Algodão",1016739029,658752374
2020,"
Canadá",28,"
Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",1009059115,3605396763
