Ano,Pais,Produto,Valor,Peso_kg,Tipo
2020,China,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",9855,2565,Histórico
2020,Argentina,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,9587,200,Histórico
2020,Japão,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",8338,1013,Histórico
2020,Japão,Artigos de relojoaria,7851,2,Histórico
2020,Países Baixos (Holanda),Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,7598,490,Histórico
2020,Alemanha,"Chapéus e artefatos de uso semelhante, e suas partes",7170,282,Histórico
2020,México,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",7058,2510,Histórico
2020,Japão,"Chapéus e artefatos de uso semelhante, e suas partes",6354,224,Histórico
2020,Canadá,Estanho e suas obras,5721,26,Histórico
2020,Espanha,Obras de espartaria ou de cestaria,5530,46,Histórico
2020,Espanha,Produtos para fotografia e cinematografia,5453,1884,Histórico
2020,China,"Chapéus e artefatos de uso semelhante, e suas partes",5099,72,Histórico
2020,Canadá,Animais vivos,5016,71,Histórico
2020,Canadá,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,4837,63,Histórico
2020,Canadá,"Chapéus e artefatos de uso semelhante, e suas partes",4126,86,Histórico
2020,México,Instrumentos musicais; suas partes e acessórios,3833,162,Histórico
2020,Chile,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,3718,692,Histórico
2020,Espanha,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,3331,2,Histórico
2020,Japão,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,3262,2,Histórico
2020,Japão,Obras de espartaria ou de cestaria,3040,10,Histórico
2020,Alemanha,Obras de espartaria ou de cestaria,2813,28,Histórico
2020,China,Embarcações e estruturas flutuantes,2581,125,Histórico
2020,Países Baixos (Holanda),Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,2438,10,Histórico
2020,Argentina,"Objetos de arte, de coleção e antiguidades",2432,309,Histórico
2020,Chile,Obras de espartaria ou de cestaria,2342,394,Histórico
2020,Estados Unidos,Seda,2088,11,Histórico
2020,Espanha,"Chapéus e artefatos de uso semelhante, e suas partes",2040,42,Histórico
2020,Alemanha,Artigos de relojoaria,1847,122,Histórico
2020,Países Baixos (Holanda),"Chapéus e artefatos de uso semelhante, e suas partes",1752,39,Histórico
2020,México,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",1509,50,Histórico
2020,Japão,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",1470,199,Histórico
2020,Canadá,Artigos de relojoaria,1342,3,Histórico
2020,Argentina,Obras de espartaria ou de cestaria,1274,40,Histórico
2020,Japão,"Fibras sintéticas ou artificiais, descontínuas",1254,402,Histórico
2020,Alemanha,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,1241,94,Histórico
2020,Espanha,Embarcações e estruturas flutuantes,1153,4,Histórico
2020,México,Seda,1140,20,Histórico
2020,Alemanha,Embarcações e estruturas flutuantes,1101,109,Histórico
2020,Países Baixos (Holanda),Artigos de relojoaria,762,1,Histórico
2020,Alemanha,Zinco e suas obras,613,31,Histórico
2020,Países Baixos (Holanda),Chumbo e suas obras,600,0,Histórico
2020,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",559,91,Histórico
2020,Países Baixos (Holanda),Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,543,300,Histórico
2020,Países Baixos (Holanda),Tecidos de malha,489,17,Histórico
2020,Espanha,Animais vivos,416,14,Histórico
2020,Países Baixos (Holanda),"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",359,235,Histórico
2020,Países Baixos (Holanda),Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,347,1,Histórico
2020,México,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",290,71,Histórico
2020,Alemanha,Cortiça e suas obras,266,6,Histórico
2020,Chile,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",252,12,Histórico
2020,México,Cortiça e suas obras,236,6,Histórico
2020,Canadá,Níquel e suas obras,230,1,Histórico
2020,Espanha,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",224,22,Histórico
2020,Espanha,Artigos de relojoaria,212,1,Histórico
2020,China,Obras de espartaria ou de cestaria,209,10,Histórico
2020,Alemanha,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",207,27,Histórico
2020,Espanha,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,199,5,Histórico
2020,México,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",111,20,Histórico
2020,Japão,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",100,81,Histórico
2020,Japão,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",96,0,Histórico
2020,Países Baixos (Holanda),"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",94,107,Histórico
2020,Canadá,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,54,3,Histórico
2020,Canadá,Zinco e suas obras,48,105,Histórico
2020,China,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,34,12,Histórico
2020,Espanha,"Fibras sintéticas ou artificiais, descontínuas",34,1,Histórico
2020,México,Plantas vivas e produtos de floricultura,12,2,Histórico
2020,Países Baixos (Holanda),Cortiça e suas obras,3,0,Histórico
2020,China,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",2,1,Histórico
2019,China,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",20453075727,57963621967,Histórico
2019,China,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",15519389437,37796331210,Histórico
2019,China,"Minerios, escórias e cinzas",14398242034,222067517229,Histórico
2019,Estados Unidos,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",5003150420,11684953530,Histórico
2019,China,"Carnes e miudezas, comestíveis",4544973195,1340224466,Histórico
2019,Estados Unidos,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",4063619518,360126421,Histórico
2019,Estados Unidos,"Ferro fundido, ferro e aço",3943426792,7319819062,Histórico
2019,Argentina,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",3409796496,415602408,Histórico
2019,China,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,3250159259,6825202901,Histórico
2019,Estados Unidos,"Aeronaves e aparelhos espaciais, e suas partes",2426052122,2109635,Histórico
2019,China,"Ferro fundido, ferro e aço",1226863617,500831238,Histórico
2019,Chile,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",1225234111,2899836344,Histórico
2019,Estados Unidos,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,1192416920,2289631405,Histórico
2019,Estados Unidos,"Madeira, carvão vegetal e obras de madeira",1189976120,1544067858,Histórico
2019,Japão,Cereais,1124638230,6733206170,Histórico
2019,Japão,"Minerios, escórias e cinzas",1100263019,15511064679,Histórico
2019,Estados Unidos,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",1075271373,90451774,Histórico
2019,Canadá,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",1071527960,844771,Histórico
2019,México,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",1050490565,121173055,Histórico
2019,Canadá,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",1008504604,2813932213,Histórico
2019,Chile,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",1001897139,113698919,Histórico
2019,Países Baixos (Holanda),Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,946375885,2513878117,Histórico
2019,Estados Unidos,"Café, chá, mate e especiarias",941837892,457634007,Histórico
2019,Países Baixos (Holanda),"Minerios, escórias e cinzas",912487528,13215743344,Histórico
2019,Argentina,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",901529763,76257029,Histórico
2019,México,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",893412484,116784540,Histórico
2019,Espanha,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",876900632,2431459500,Histórico
2019,Japão,"Carnes e miudezas, comestíveis",833155839,425013101,Histórico
2019,Alemanha,"Café, chá, mate e especiarias",828563450,398977520,Histórico
2019,China,Algodão,821232674,502205048,Histórico
2019,Espanha,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",762595351,2187068017,Histórico
2019,Países Baixos (Holanda),"Ferro fundido, ferro e aço",728952297,358222214,Histórico
2019,Estados Unidos,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",722880585,907677564,Histórico
2019,Alemanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",696441651,54692675,Histórico
2019,Países Baixos (Holanda),"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",652437537,1511790859,Histórico
2019,Países Baixos (Holanda),Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,651276697,1364533775,Histórico
2019,Estados Unidos,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",648420575,1283031289,Histórico
2019,Alemanha,"Minerios, escórias e cinzas",644480834,2432074508,Histórico
2019,Estados Unidos,"Bebidas, líquidos alcoólicos e vinagres",640935099,972114376,Histórico
2019,Países Baixos (Holanda),"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",633074534,1758184734,Histórico
2019,Chile,"Carnes e miudezas, comestíveis",620772113,203084871,Histórico
2019,Alemanha,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,567581488,1308675747,Histórico
2019,Argentina,Plásticos e suas obras,557586116,367507185,Histórico
2019,Espanha,Cereais,531785273,3208931453,Histórico
2019,Países Baixos (Holanda),"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",529711572,611715762,Histórico
2019,Estados Unidos,Produtos químicos orgânicos,505040306,515787897,Histórico
2019,Estados Unidos,Borracha e suas obras,478028479,114129483,Histórico
2019,Estados Unidos,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",453050526,90337489,Histórico
2019,Argentina,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",447266060,45781313,Histórico
2019,Estados Unidos,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",442504184,680373399,Histórico
2019,Chile,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",417750451,57837430,Histórico
2019,Estados Unidos,Plásticos e suas obras,391293021,215022470,Histórico
2019,China,Açúcares e produtos de confeitaria,390769734,1403623228,Histórico
2019,China,Tabaco e seus sucedâneos manufaturados,385811950,66550444,Histórico
2019,Espanha,"Minerios, escórias e cinzas",382094365,2553547034,Histórico
2019,Estados Unidos,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",369805794,2390196,Histórico
2019,Argentina,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",347693065,349310637,Histórico
2019,Japão,"Café, chá, mate e especiarias",345162629,148327766,Histórico
2019,Argentina,Borracha e suas obras,344129036,88999098,Histórico
2019,Argentina,"Ferro fundido, ferro e aço",342273391,377993169,Histórico
2019,Países Baixos (Holanda),"Carnes e miudezas, comestíveis",322729229,115163733,Histórico
2019,México,Cereais,322173755,1901340943,Histórico
2019,Estados Unidos,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",319169016,38524501,Histórico
2019,México,"Ferro fundido, ferro e aço",309365343,631534460,Histórico
2019,Japão,"Ferro fundido, ferro e aço",305126333,100235295,Histórico
2019,Estados Unidos,"Minerios, escórias e cinzas",303971079,3907128744,Histórico
2019,Países Baixos (Holanda),Frutas; cascas de frutos cítricos e de melões,300672395,349571868,Histórico
2019,Espanha,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,291851064,873378188,Histórico
2019,China,"Peles, exceto as peles com pelo, e couros",290229286,194723471,Histórico
2019,Estados Unidos,"Obras de ferro fundido, ferro ou aço",284217227,121711882,Histórico
2019,China,Cobre e suas obras,274951373,46799409,Histórico
2019,Argentina,"Minerios, escórias e cinzas",263336826,3530752434,Histórico
2019,China,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,255543829,544422325,Histórico
2019,Países Baixos (Holanda),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",254743049,14261532,Histórico
2019,Chile,Plásticos e suas obras,251321632,175822826,Histórico
2019,Estados Unidos,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",247140641,78360158,Histórico
2019,Argentina,Produtos diversos das indústrias químicas,238879716,69861952,Histórico
2019,México,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",238762092,682709437,Histórico
2019,Alemanha,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",219458945,36250766,Histórico
2019,China,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",213717208,16233183,Histórico
2019,México,"Minerios, escórias e cinzas",210975801,1430855356,Histórico
2019,Estados Unidos,Alumínio e suas obras,209756848,62048001,Histórico
2019,Chile,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",209590009,15920873,Histórico
2019,Argentina,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",209378346,527730455,Histórico
2019,México,"Madeira, carvão vegetal e obras de madeira",208845914,520042903,Histórico
2019,Estados Unidos,Açúcares e produtos de confeitaria,207381338,342546209,Histórico
2019,Estados Unidos,"Objetos de arte, de coleção e antiguidades",202319664,32093,Histórico
2019,Estados Unidos,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",201052053,195364614,Histórico
2019,Estados Unidos,"Calçados, polainas e artefatos semelhantes; suas partes",200328731,6988822,Histórico
2019,Canadá,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",200209838,19320595,Histórico
2019,Estados Unidos,"Peles, exceto as peles com pelo, e couros",199001078,14054197,Histórico
2019,Países Baixos (Holanda),Produtos químicos orgânicos,195036221,227290642,Histórico
2019,Alemanha,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",191657380,22589363,Histórico
2019,Estados Unidos,Tabaco e seus sucedâneos manufaturados,191556704,55251734,Histórico
2019,Japão,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",188352741,541091521,Histórico
2019,China,Plásticos e suas obras,187336683,186272197,Histórico
2019,Japão,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,182790388,334164688,Histórico
2019,Alemanha,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,177039720,398514032,Histórico
2019,Estados Unidos,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",176157485,5346290,Histórico
2019,China,"Madeira, carvão vegetal e obras de madeira",175456787,1479467925,Histórico
2019,Japão,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,175329430,553666655,Histórico
2019,Estados Unidos,Produtos farmacêuticos,174359883,5009470,Histórico
2019,Estados Unidos,Preparações alimentícias diversas,173827180,38317318,Histórico
2019,México,"Carnes e miudezas, comestíveis",171064757,100934736,Histórico
2019,Argentina,Produtos químicos orgânicos,169092040,141583335,Histórico
2019,Estados Unidos,Armas e munições; suas partes e acessórios,167266458,3681719,Histórico
2019,Japão,Alumínio e suas obras,164800725,94933918,Histórico
2019,Espanha,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,160047133,300263993,Histórico
2019,Canadá,Açúcares e produtos de confeitaria,158477621,526953348,Histórico
2019,Estados Unidos,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,158094642,26978056,Histórico
2019,Chile,"Ferro fundido, ferro e aço",156058621,289840642,Histórico
2019,Estados Unidos,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",152628617,15949456,Histórico
2019,México,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",149891387,14768676,Histórico
2019,Chile,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,145257612,230542924,Histórico
2019,Espanha,"Ferro fundido, ferro e aço",145194369,233102251,Histórico
2019,Canadá,"Ferro fundido, ferro e aço",143149611,198801084,Histórico
2019,China,"Sal; enxofre; terras e pedras; gesso, cal e cimento",141432145,836372086,Histórico
2019,China,Produtos químicos orgânicos,140769840,155564058,Histórico
2019,Chile,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",138911327,139283504,Histórico
2019,Alemanha,"Ferro fundido, ferro e aço",138504647,235725947,Histórico
2019,México,Produtos químicos orgânicos,131841348,114430049,Histórico
2019,Estados Unidos,Produtos cerâmicos,130584936,315706151,Histórico
2019,Argentina,Cobre e suas obras,129927331,19763226,Histórico
2019,Argentina,Alumínio e suas obras,127173677,31762401,Histórico
2019,México,Borracha e suas obras,125396474,30078216,Histórico
2019,Alemanha,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",125213905,3733645,Histórico
2019,Argentina,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",122038139,358685537,Histórico
2019,Argentina,Produtos farmacêuticos,122019380,5285395,Histórico
2019,Estados Unidos,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,121992934,19487465,Histórico
2019,Argentina,"Calçados, polainas e artefatos semelhantes; suas partes",120305242,5978900,Histórico
2019,Estados Unidos,Frutas; cascas de frutos cítricos e de melões,119863819,56700245,Histórico
2019,Espanha,"Aeronaves e aparelhos espaciais, e suas partes",116683184,162491,Histórico
2019,Argentina,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",116083399,2831809,Histórico
2019,Japão,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",115242005,61267899,Histórico
2019,Argentina,"Obras de ferro fundido, ferro ou aço",113887162,54289257,Histórico
2019,Japão,"Aeronaves e aparelhos espaciais, e suas partes",110633384,82392,Histórico
2019,Canadá,"Café, chá, mate e especiarias",110539926,48565254,Histórico
2019,Canadá,"Minerios, escórias e cinzas",109799506,2689734412,Histórico
2019,México,Plásticos e suas obras,107566754,53932517,Histórico
2019,Países Baixos (Holanda),"Café, chá, mate e especiarias",106028833,69127912,Histórico
2019,Argentina,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,105263165,20232126,Histórico
2019,Japão,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",104348726,335190140,Histórico
2019,Argentina,Cacau e suas preparações,103842648,26030918,Histórico
2019,Estados Unidos,Produtos diversos das indústrias químicas,103486176,33818807,Histórico
2019,Espanha,Frutas; cascas de frutos cítricos e de melões,102622962,123671876,Histórico
2019,Argentina,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",102452039,42765918,Histórico
2019,Japão,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",102290031,15705814,Histórico
2019,Espanha,"Café, chá, mate e especiarias",102135131,49895898,Histórico
2019,Argentina,"Carnes e miudezas, comestíveis",102011805,45267197,Histórico
2019,Países Baixos (Holanda),"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",98280822,45355578,Histórico
2019,Estados Unidos,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",96646344,13819533,Histórico
2019,México,Produtos farmacêuticos,95872111,1554896,Histórico
2019,Alemanha,"Carnes e miudezas, comestíveis",94308810,26962738,Histórico
2019,Alemanha,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",94064883,13620440,Histórico
2019,Alemanha,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",91710253,131020096,Histórico
2019,México,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",89870053,86325349,Histórico
2019,Japão,"Madeira, carvão vegetal e obras de madeira",89172162,705614487,Histórico
2019,México,"Café, chá, mate e especiarias",87269555,56113656,Histórico
2019,Espanha,"Carnes e miudezas, comestíveis",84328427,28496047,Histórico
2019,Países Baixos (Holanda),"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",82325009,19789387,Histórico
2019,Alemanha,"Calçados, polainas e artefatos semelhantes; suas partes",81959295,2917752,Histórico
2019,Argentina,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",81928041,92591650,Histórico
2019,Países Baixos (Holanda),"Objetos de arte, de coleção e antiguidades",80021736,352,Histórico
2019,Japão,Produtos químicos orgânicos,78459395,42730716,Histórico
2019,China,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",77361293,46078468,Histórico
2019,Argentina,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,74549210,43041961,Histórico
2019,Países Baixos (Holanda),Cereais,71560669,437136066,Histórico
2019,Estados Unidos,Cereais,70171403,304110254,Histórico
2019,México,Alumínio e suas obras,70090429,34790278,Histórico
2019,Argentina,Obras diversas de metais comuns,69496876,7577036,Histórico
2019,Estados Unidos,Cacau e suas preparações,69414566,13587117,Histórico
2019,Estados Unidos,Estanho e suas obras,69024470,3688072,Histórico
2019,Estados Unidos,Outros metais comuns; ceramais (cermets); obras dessas matérias,68145895,2103429,Histórico
2019,Argentina,Zinco e suas obras,67985478,23889000,Histórico
2019,Estados Unidos,"Sal; enxofre; terras e pedras; gesso, cal e cimento",67952966,943285062,Histórico
2019,Alemanha,Tabaco e seus sucedâneos manufaturados,67352738,15397794,Histórico
2019,Alemanha,"Aeronaves e aparelhos espaciais, e suas partes",66900157,49200,Histórico
2019,Estados Unidos,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",66701360,3113344,Histórico
2019,Argentina,Vidro e suas obras,66363167,61162589,Histórico
2019,Espanha,Produtos químicos orgânicos,65795653,26431635,Histórico
2019,Estados Unidos,Cobre e suas obras,65443339,10162638,Histórico
2019,Argentina,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,63433404,111464643,Histórico
2019,China,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",62929338,4401923,Histórico
2019,Alemanha,"Peles, exceto as peles com pelo, e couros",61497366,5132359,Histórico
2019,Argentina,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,60465248,24607734,Histórico
2019,Estados Unidos,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",59350298,25835342,Histórico
2019,Chile,Borracha e suas obras,59203179,13502378,Histórico
2019,Alemanha,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",58565873,15784438,Histórico
2019,Argentina,"Café, chá, mate e especiarias",57563912,32151647,Histórico
2019,Canadá,"Obras de ferro fundido, ferro ou aço",56716448,34019432,Histórico
2019,China,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",56030963,68224499,Histórico
2019,México,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,55913003,8850521,Histórico
2019,Países Baixos (Holanda),"Madeira, carvão vegetal e obras de madeira",54737625,95012897,Histórico
2019,Argentina,Preparações alimentícias diversas,54661392,17837664,Histórico
2019,Canadá,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",53758207,9081903,Histórico
2019,Alemanha,"Madeira, carvão vegetal e obras de madeira",53262486,100921987,Histórico
2019,Japão,Preparações alimentícias diversas,53192587,10411146,Histórico
2019,Espanha,Plásticos e suas obras,51123280,48185305,Histórico
2019,Chile,Produtos farmacêuticos,50991881,2014960,Histórico
2019,Alemanha,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",50417573,304826,Histórico
2019,Estados Unidos,Obras diversas,48898062,6229192,Histórico
2019,Chile,Produtos químicos orgânicos,48433065,43171883,Histórico
2019,Chile,"Obras de ferro fundido, ferro ou aço",46866316,21863422,Histórico
2019,Argentina,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",46389597,2795527,Histórico
2019,Chile,Produtos diversos das indústrias químicas,46067837,22772352,Histórico
2019,Canadá,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",45752677,130090147,Histórico
2019,Chile,"Aeronaves e aparelhos espaciais, e suas partes",45249430,48743,Histórico
2019,Países Baixos (Holanda),Outros metais comuns; ceramais (cermets); obras dessas matérias,45149852,1116619,Histórico
2019,México,Produtos diversos das indústrias químicas,44168778,17756346,Histórico
2019,China,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,43792812,69487949,Histórico
